place_id,display_name,place_name,name_source,activity_category,classification_confidence,lga_name,longitude,latitude,feature_type,feature_subtype,decision,source_dataset,source_record_id
vicmap_foi_990884,South Eastern Bmx Track,South Eastern Bmx Track,vicmap_name_label,skate_bmx,high,MONASH,145.086434383,-37.923106639,recreational resource,bmx track,include,vicmap_foi,990884
vicmap_foi_1341838,Diggers Rest Recreation Reserve - BMX Track,Diggers Rest Recreation Reserve - Cycling Velodrome,reviewed_override,skate_bmx,high,MELTON,144.705865497,-37.619818699,recreational resource,bmx track,include,vicmap_foi,1341838
vicmap_foi_1341884,Blackwood Drive Recreation Reserve - Bmx Track,Blackwood Drive Recreation Reserve - Bmx Track,vicmap_name_label,skate_bmx,high,MELTON,144.572156497,-37.691520953,recreational resource,bmx track,include,vicmap_foi,1341884
vicmap_foi_1341987,Blackwood Drive Recreation Reserve - Bmx Track,Blackwood Drive Recreation Reserve - Bmx Track,vicmap_name_label,skate_bmx,high,MELTON,144.572254472,-37.691644724,recreational resource,bmx track,include,vicmap_foi,1341987
vicmap_foi_1341980,Centenary Reserve - Bmx Track,Centenary Reserve - Bmx Track,vicmap_name_label,skate_bmx,high,MELTON,144.574220429,-37.670285989,recreational resource,bmx track,include,vicmap_foi,1341980
vicmap_foi_985979,Unnamed Playground - Melbourne,,generated_fallback,playground,high,MELBOURNE,144.940323046,-37.791305397,recreational resource,playground,include,vicmap_foi,985979
vicmap_foi_991018,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.211605651,-37.936143221,recreational resource,playground,include,vicmap_foi,991018
vicmap_foi_991060,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.149389387,-37.906119377,recreational resource,playground,include,vicmap_foi,991060
vicmap_foi_991026,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.089634888,-37.897171199,recreational resource,playground,include,vicmap_foi,991026
vicmap_foi_1002130,Unnamed Playground - Melbourne,,generated_fallback,playground,high,MELBOURNE,144.940681306,-37.795021709,recreational resource,playground,include,vicmap_foi,1002130
vicmap_foi_987812,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.179502529,-37.902652423,recreational resource,playground,include,vicmap_foi,987812
vicmap_foi_987813,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.171806949,-37.922648433,recreational resource,playground,include,vicmap_foi,987813
vicmap_foi_987814,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.201877789,-37.936974373,recreational resource,playground,include,vicmap_foi,987814
vicmap_foi_987539,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.146237678,-37.868701138,recreational resource,playground,include,vicmap_foi,987539
vicmap_foi_987540,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.149029795,-37.879203539,recreational resource,playground,include,vicmap_foi,987540
vicmap_foi_987547,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.182832707,-37.908278547,recreational resource,playground,include,vicmap_foi,987547
vicmap_foi_987548,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.161543046,-37.916233152,recreational resource,playground,include,vicmap_foi,987548
vicmap_foi_987704,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.14560772,-37.903340787,recreational resource,playground,include,vicmap_foi,987704
vicmap_foi_987758,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.18631528,-37.893365143,recreational resource,playground,include,vicmap_foi,987758
vicmap_foi_987759,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.170081088,-37.912142749,recreational resource,playground,include,vicmap_foi,987759
vicmap_foi_987846,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.172451903,-37.8758619,recreational resource,playground,include,vicmap_foi,987846
vicmap_foi_987847,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.171984568,-37.889424426,recreational resource,playground,include,vicmap_foi,987847
vicmap_foi_987896,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.196696722,-37.904199737,recreational resource,playground,include,vicmap_foi,987896
vicmap_foi_987897,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.087943367,-37.90697335,recreational resource,playground,include,vicmap_foi,987897
vicmap_foi_989839,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.201614745,-37.90549511,recreational resource,playground,include,vicmap_foi,989839
vicmap_foi_987588,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.171635243,-37.894591444,recreational resource,playground,include,vicmap_foi,987588
vicmap_foi_987646,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.182527627,-37.881037528,recreational resource,playground,include,vicmap_foi,987646
vicmap_foi_991001,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.174540456,-37.881035217,recreational resource,playground,include,vicmap_foi,991001
vicmap_foi_991002,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.173588193,-37.870991216,recreational resource,playground,include,vicmap_foi,991002
vicmap_foi_991003,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.180171726,-37.87063457,recreational resource,playground,include,vicmap_foi,991003
vicmap_foi_991004,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.171540854,-37.865347991,recreational resource,playground,include,vicmap_foi,991004
vicmap_foi_991044,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.171760647,-37.901667904,recreational resource,playground,include,vicmap_foi,991044
vicmap_foi_991045,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.079378107,-37.896289963,recreational resource,playground,include,vicmap_foi,991045
vicmap_foi_991046,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.182250108,-37.890062076,recreational resource,playground,include,vicmap_foi,991046
vicmap_foi_991047,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.167451949,-37.885844769,recreational resource,playground,include,vicmap_foi,991047
vicmap_foi_991048,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.104860645,-37.884020459,recreational resource,playground,include,vicmap_foi,991048
vicmap_foi_991084,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.114279644,-37.864547949,recreational resource,playground,include,vicmap_foi,991084
vicmap_foi_991086,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.162518729,-37.926270707,recreational resource,playground,include,vicmap_foi,991086
vicmap_foi_991087,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.177151008,-37.916290767,recreational resource,playground,include,vicmap_foi,991087
vicmap_foi_991088,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.099049258,-37.905620715,recreational resource,playground,include,vicmap_foi,991088
vicmap_foi_991089,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.201017584,-37.904800534,recreational resource,playground,include,vicmap_foi,991089
vicmap_foi_991090,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.194886666,-37.897423788,recreational resource,playground,include,vicmap_foi,991090
vicmap_foi_991091,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.148399524,-37.894932327,recreational resource,playground,include,vicmap_foi,991091
vicmap_foi_990982,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.136782652,-37.880048074,recreational resource,playground,include,vicmap_foi,990982
vicmap_foi_990984,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.185162428,-37.86528228,recreational resource,playground,include,vicmap_foi,990984
vicmap_foi_990986,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.138514689,-37.861184802,recreational resource,playground,include,vicmap_foi,990986
vicmap_foi_990988,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.187997484,-37.923251162,recreational resource,playground,include,vicmap_foi,990988
vicmap_foi_990989,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.08729822,-37.921165335,recreational resource,playground,include,vicmap_foi,990989
vicmap_foi_990991,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.19551564,-37.916966416,recreational resource,playground,include,vicmap_foi,990991
vicmap_foi_990992,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.116464217,-37.909774728,recreational resource,playground,include,vicmap_foi,990992
vicmap_foi_990993,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.093384898,-37.907873852,recreational resource,playground,include,vicmap_foi,990993
vicmap_foi_990994,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.075652184,-37.906717002,recreational resource,playground,include,vicmap_foi,990994
vicmap_foi_990995,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.119607607,-37.904992299,recreational resource,playground,include,vicmap_foi,990995
vicmap_foi_990996,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.124362745,-37.904900942,recreational resource,playground,include,vicmap_foi,990996
vicmap_foi_990997,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.18386,-37.905368847,recreational resource,playground,include,vicmap_foi,990997
vicmap_foi_990998,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.201615542,-37.905499605,recreational resource,playground,include,vicmap_foi,990998
vicmap_foi_990999,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.157667867,-37.90183482,recreational resource,playground,include,vicmap_foi,990999
vicmap_foi_991009,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.200330057,-37.911439684,recreational resource,playground,include,vicmap_foi,991009
vicmap_foi_991010,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.176089578,-37.90743277,recreational resource,playground,include,vicmap_foi,991010
vicmap_foi_991012,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.119156699,-37.899936635,recreational resource,playground,include,vicmap_foi,991012
vicmap_foi_991013,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.125672103,-37.89759928,recreational resource,playground,include,vicmap_foi,991013
vicmap_foi_991017,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.15344805,-37.865557507,recreational resource,playground,include,vicmap_foi,991017
vicmap_foi_991019,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.199292897,-37.925827871,recreational resource,playground,include,vicmap_foi,991019
vicmap_foi_991020,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.091919517,-37.924267732,recreational resource,playground,include,vicmap_foi,991020
vicmap_foi_991021,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.200156016,-37.919687991,recreational resource,playground,include,vicmap_foi,991021
vicmap_foi_991024,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.169925289,-37.906583795,recreational resource,playground,include,vicmap_foi,991024
vicmap_foi_991025,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.112853068,-37.898200105,recreational resource,playground,include,vicmap_foi,991025
vicmap_foi_991027,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.102894206,-37.89689305,recreational resource,playground,include,vicmap_foi,991027
vicmap_foi_991028,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.129349621,-37.888269417,recreational resource,playground,include,vicmap_foi,991028
vicmap_foi_991029,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.120471299,-37.878736875,recreational resource,playground,include,vicmap_foi,991029
vicmap_foi_991031,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.101310639,-37.859500776,recreational resource,playground,include,vicmap_foi,991031
vicmap_foi_991032,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.101841419,-37.860374411,recreational resource,playground,include,vicmap_foi,991032
vicmap_foi_991034,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.093504824,-37.912527823,recreational resource,playground,include,vicmap_foi,991034
vicmap_foi_991035,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.193870389,-37.912332238,recreational resource,playground,include,vicmap_foi,991035
vicmap_foi_991036,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.198839711,-37.89506228,recreational resource,playground,include,vicmap_foi,991036
vicmap_foi_991037,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.103007779,-37.886449979,recreational resource,playground,include,vicmap_foi,991037
vicmap_foi_991040,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.161612769,-37.932967135,recreational resource,playground,include,vicmap_foi,991040
vicmap_foi_991041,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.169022051,-37.930995529,recreational resource,playground,include,vicmap_foi,991041
vicmap_foi_991042,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.127116743,-37.918475687,recreational resource,playground,include,vicmap_foi,991042
vicmap_foi_991049,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.127358569,-37.88321661,recreational resource,playground,include,vicmap_foi,991049
vicmap_foi_991050,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.187673051,-37.879858684,recreational resource,playground,include,vicmap_foi,991050
vicmap_foi_991051,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.180642253,-37.879264915,recreational resource,playground,include,vicmap_foi,991051
vicmap_foi_991052,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.141097173,-37.875105276,recreational resource,playground,include,vicmap_foi,991052
vicmap_foi_991054,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.109637225,-37.868241468,recreational resource,playground,include,vicmap_foi,991054
vicmap_foi_991055,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.163989331,-37.862637165,recreational resource,playground,include,vicmap_foi,991055
vicmap_foi_991056,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.176673758,-37.927804406,recreational resource,playground,include,vicmap_foi,991056
vicmap_foi_991057,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.192243116,-37.927144325,recreational resource,playground,include,vicmap_foi,991057
vicmap_foi_991058,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.190209787,-37.920408275,recreational resource,playground,include,vicmap_foi,991058
vicmap_foi_991059,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.136876274,-37.918278361,recreational resource,playground,include,vicmap_foi,991059
vicmap_foi_991061,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.0915969,-37.903844663,recreational resource,playground,include,vicmap_foi,991061
vicmap_foi_991062,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.111559061,-37.89555194,recreational resource,playground,include,vicmap_foi,991062
vicmap_foi_991063,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.121852226,-37.895283597,recreational resource,playground,include,vicmap_foi,991063
vicmap_foi_991064,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.099466216,-37.894247877,recreational resource,playground,include,vicmap_foi,991064
vicmap_foi_991065,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.192244508,-37.894761152,recreational resource,playground,include,vicmap_foi,991065
vicmap_foi_991066,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.149671276,-37.892638544,recreational resource,playground,include,vicmap_foi,991066
vicmap_foi_991067,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.140106082,-37.888831123,recreational resource,playground,include,vicmap_foi,991067
vicmap_foi_991068,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.137114741,-37.884055692,recreational resource,playground,include,vicmap_foi,991068
vicmap_foi_991070,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.106458737,-37.872854766,recreational resource,playground,include,vicmap_foi,991070
vicmap_foi_991071,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.126921395,-37.871919064,recreational resource,playground,include,vicmap_foi,991071
vicmap_foi_991072,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.110888296,-37.863450475,recreational resource,playground,include,vicmap_foi,991072
vicmap_foi_991073,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.14268946,-37.859608177,recreational resource,playground,include,vicmap_foi,991073
vicmap_foi_991074,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.184040568,-37.931780039,recreational resource,playground,include,vicmap_foi,991074
vicmap_foi_991075,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.153860149,-37.928430515,recreational resource,playground,include,vicmap_foi,991075
vicmap_foi_991076,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.130973597,-37.920140988,recreational resource,playground,include,vicmap_foi,991076
vicmap_foi_991077,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.179956022,-37.918805825,recreational resource,playground,include,vicmap_foi,991077
vicmap_foi_991079,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.183778712,-37.88593482,recreational resource,playground,include,vicmap_foi,991079
vicmap_foi_991080,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.156979832,-37.881225429,recreational resource,playground,include,vicmap_foi,991080
vicmap_foi_991081,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.147520335,-37.873493072,recreational resource,playground,include,vicmap_foi,991081
vicmap_foi_991082,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.123883617,-37.867993362,recreational resource,playground,include,vicmap_foi,991082
vicmap_foi_991083,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.167645809,-37.864721946,recreational resource,playground,include,vicmap_foi,991083
vicmap_foi_991092,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.166515531,-37.893002725,recreational resource,playground,include,vicmap_foi,991092
vicmap_foi_1002133,Unnamed Playground - Melbourne,,generated_fallback,playground,high,MELBOURNE,144.986309832,-37.817007662,recreational resource,playground,include,vicmap_foi,1002133
vicmap_foi_989895,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.194869361,-37.897454665,recreational resource,playground,include,vicmap_foi,989895
vicmap_foi_989917,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.19882045,-37.895079178,recreational resource,playground,include,vicmap_foi,989917
vicmap_foi_989963,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.201019412,-37.904799468,recreational resource,playground,include,vicmap_foi,989963
vicmap_foi_991014,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.091160254,-37.889224289,recreational resource,playground,include,vicmap_foi,991014
vicmap_foi_991038,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.101180173,-37.876063732,recreational resource,playground,include,vicmap_foi,991038
vicmap_foi_991016,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.100588968,-37.8654339,recreational resource,playground,include,vicmap_foi,991016
vicmap_foi_991015,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.114029341,-37.878569228,recreational resource,playground,include,vicmap_foi,991015
vicmap_foi_991023,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.115205147,-37.918578856,recreational resource,playground,include,vicmap_foi,991023
vicmap_foi_1166439,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.155088554,-37.87584758,recreational resource,playground,include,vicmap_foi,1166439
vicmap_foi_991005,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.178499922,-37.933710132,recreational resource,playground,include,vicmap_foi,991005
vicmap_foi_1183141,Unnamed Playground - Melbourne,,generated_fallback,playground,high,MELBOURNE,144.950764158,-37.798674104,recreational resource,playground,include,vicmap_foi,1183141
vicmap_foi_990983,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.15966888,-37.869329931,recreational resource,playground,include,vicmap_foi,990983
vicmap_foi_1002117,Unnamed Playground - Melbourne,,generated_fallback,playground,high,MELBOURNE,144.943858995,-37.798876466,recreational resource,playground,include,vicmap_foi,1002117
vicmap_foi_1239045,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.167531576,-37.897653934,recreational resource,playground,include,vicmap_foi,1239045
vicmap_foi_1239091,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.168123725,-37.897498365,recreational resource,playground,include,vicmap_foi,1239091
vicmap_foi_1239092,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.198084708,-37.932005065,recreational resource,playground,include,vicmap_foi,1239092
vicmap_foi_1239058,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.197995536,-37.931674821,recreational resource,playground,include,vicmap_foi,1239058
vicmap_foi_1239077,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.167875786,-37.897469196,recreational resource,playground,include,vicmap_foi,1239077
vicmap_foi_1239100,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.167641446,-37.897455576,recreational resource,playground,include,vicmap_foi,1239100
vicmap_foi_1183092,Unnamed Playground - Melbourne,,generated_fallback,playground,high,MELBOURNE,144.951764602,-37.807256069,recreational resource,playground,include,vicmap_foi,1183092
vicmap_foi_990985,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.145039752,-37.862904407,recreational resource,playground,include,vicmap_foi,990985
vicmap_foi_990990,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.103696243,-37.91933856,recreational resource,playground,include,vicmap_foi,990990
vicmap_foi_991011,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.077912553,-37.900007261,recreational resource,playground,include,vicmap_foi,991011
vicmap_foi_991030,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.098770361,-37.868092025,recreational resource,playground,include,vicmap_foi,991030
vicmap_foi_991033,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.104831694,-37.92628712,recreational resource,playground,include,vicmap_foi,991033
vicmap_foi_991043,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.176232468,-37.911568664,recreational resource,playground,include,vicmap_foi,991043
vicmap_foi_991053,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.095871639,-37.872579459,recreational resource,playground,include,vicmap_foi,991053
vicmap_foi_991085,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.123041589,-37.860722029,recreational resource,playground,include,vicmap_foi,991085
vicmap_foi_991093,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.117049082,-37.887902674,recreational resource,playground,include,vicmap_foi,991093
vicmap_foi_991078,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.163338307,-37.890391591,recreational resource,playground,include,vicmap_foi,991078
vicmap_foi_987596,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.157320111,-37.894457488,recreational resource,playground,include,vicmap_foi,987596
vicmap_foi_991039,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.134503631,-37.873118544,recreational resource,playground,include,vicmap_foi,991039
vicmap_foi_987760,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.205406028,-37.935706992,recreational resource,playground,include,vicmap_foi,987760
vicmap_foi_1332412,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.12043005,-37.92489533,recreational resource,playground,include,vicmap_foi,1332412
vicmap_foi_985961,Unnamed Playground - Melbourne,,generated_fallback,playground,high,MELBOURNE,144.925997147,-37.797937915,recreational resource,playground,include,vicmap_foi,985961
vicmap_foi_990987,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.172529949,-37.9274012,recreational resource,playground,include,vicmap_foi,990987
vicmap_foi_991000,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.165723238,-37.901746722,recreational resource,playground,include,vicmap_foi,991000
vicmap_foi_991006,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.200443096,-37.929700733,recreational resource,playground,include,vicmap_foi,991006
vicmap_foi_991008,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.186299681,-37.915129804,recreational resource,playground,include,vicmap_foi,991008
vicmap_foi_991069,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.108788403,-37.876217629,recreational resource,playground,include,vicmap_foi,991069
vicmap_foi_987895,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.175925218,-37.897271755,recreational resource,playground,include,vicmap_foi,987895
vicmap_foi_987848,Unnamed Playground - Monash,,generated_fallback,playground,high,MONASH,145.112183831,-37.906357444,recreational resource,playground,include,vicmap_foi,987848
vicmap_foi_1342191,Fantail Way Reserve - Playground,Fantail Way Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.54824274,-37.708606888,recreational resource,playground,include,vicmap_foi,1342191
vicmap_foi_1342186,Kenswick Drive Reserve - Playground West,Kenswick Drive Reserve - Playground West,vicmap_name_label,playground,high,MELTON,144.755099077,-37.686975638,recreational resource,playground,include,vicmap_foi,1342186
vicmap_foi_1342187,Sumac Street Reserve - Playground,Sumac Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.546486138,-37.690267208,recreational resource,playground,include,vicmap_foi,1342187
vicmap_foi_1342188,Stretton Drive Reserve - Playground,Stretton Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.55283292,-37.695388829,recreational resource,playground,include,vicmap_foi,1342188
vicmap_foi_1342189,Sugargum Reserve - Playground,Sugargum Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.735986845,-37.697795088,recreational resource,playground,include,vicmap_foi,1342189
vicmap_foi_1342190,Wiltshire Boulevard Reserve - Playground,Wiltshire Boulevard Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.62308951,-37.708146299,recreational resource,playground,include,vicmap_foi,1342190
vicmap_foi_1342192,Darwin Street Reserve - Playground,Darwin Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.757885957,-37.711173424,recreational resource,playground,include,vicmap_foi,1342192
vicmap_foi_1342193,Alabaster Avenue - Playground,Alabaster Avenue - Playground,vicmap_name_label,playground,high,MELTON,144.589852854,-37.711909207,recreational resource,playground,include,vicmap_foi,1342193
vicmap_foi_1342194,Wilderness Road Reserve - Playground,Wilderness Road Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.714031967,-37.713086887,recreational resource,playground,include,vicmap_foi,1342194
vicmap_foi_1342195,Bloomsbury Drive Reserve - Playground,Bloomsbury Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.759667879,-37.713889217,recreational resource,playground,include,vicmap_foi,1342195
vicmap_foi_1342196,Anghor Drive Reserve - Playground,Anghor Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.696156889,-37.714071304,recreational resource,playground,include,vicmap_foi,1342196
vicmap_foi_1342197,Cardinia Crescent Reserve - Playground,Cardinia Crescent Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.763975975,-37.718745902,recreational resource,playground,include,vicmap_foi,1342197
vicmap_foi_1342198,Bowery Active Open Space - Playground,Bowery Active Open Space - Playground,vicmap_name_label,playground,high,MELTON,144.698872492,-37.71892174,recreational resource,playground,include,vicmap_foi,1342198
vicmap_foi_1342199,Jackwood Park - Playground,Jackwood Park - Playground,vicmap_name_label,playground,high,MELTON,144.661530342,-37.725283049,recreational resource,playground,include,vicmap_foi,1342199
vicmap_foi_1342200,The Grange Village Park - Playground,The Grange Village Park - Playground,vicmap_name_label,playground,high,MELTON,144.73250131,-37.733239818,recreational resource,playground,include,vicmap_foi,1342200
vicmap_foi_1342201,Embleton Chase Reserve - Playground,Embleton Chase Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.573052095,-37.738616736,recreational resource,playground,include,vicmap_foi,1342201
vicmap_foi_1342202,Odonnell Drive Reserve - Playground,Odonnell Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.738546715,-37.741438653,recreational resource,playground,include,vicmap_foi,1342202
vicmap_foi_1342203,Burnside Childrens And Community Centre - Playground,Burnside Childrens And Community Centre - Playground,vicmap_name_label,playground,high,MELTON,144.752734829,-37.744358201,recreational resource,playground,include,vicmap_foi,1342203
